FacilityName,FacilityNPI,FacilityType,FacilityMedicaidLicenseID1,FacilityMedicaidLicenseState1,FacilityMedicaidLicenseEffectiveDate1,FacilityMedicaidLicenseTerminationDate1,FacilityStateLicenseID1,FacilityStateLicenseState1,FacilityStateLicenseType1,FacilityStateLicenseEffectiveDate1,FacilityStateLicenseTerminationDate1,FacilityBoardCerficationID1,FacilityBoardCertificationType1,FacilityBoardCertificationEffectiveDate1,FacilityBoardCertificationTerminationDate1,FacilityMemberAssignment,BusinessName,BillingTIN,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingZip,BillingMailingAddress1,BillingMailingAddress2,BillingMailingCity,BillingMailingState,BillingMailingZip,BillingPhoneNumber,BillingFaxNumber,LocationName,FLCategory,LocationType,FacilitySubpartNPI,FLHoursOpenMon,FLHoursCloseMon,FLHoursOpenTues,FLHoursCloseTues,FLHoursOpenWed,FLHoursCloseWed,FLHoursOpenThurs,FLHoursCloseThurs,FLHoursOpenFri,FLHoursCloseFri,FLHoursOpenSat,FLHoursCloseSat,FLHoursOpenSun,FLHoursCloseSun,FLShowInDirectory,FLLanguage1,FLLanguage2,FLLanguage3,FLLanguage4,FLPrimarySpecialty,FLStateReportingProviderTypePrimary,FLStateReportingProviderSpecialtyPrimary,FLAdditionalSpecialty1,FLStateReportingProviderType1,FLStateReportingProviderSpecialty1,FLAdditionalSpecialty2,FLStateReportingProviderType2,FLStateReportingProviderSpecialty2,FLAdditionalSpecialty3,FLStateReportingProviderType3,FLStateReportingProviderSpecialty3,FLAdditionalSpecialty4,FLStateReportingProviderType4,FLStateReportingProviderSpecialty4,FLAdditionalSpecialty5,FLStateReportingProviderType5,FLStateReportingProviderSpecialty5,FLAdditionalSpecialty6,FLStateReportingProviderType6,FLStateReportingProviderSpecialty6,FLAdditionalSpecialty7,FLStateReportingProviderType7,FLStateReportingProviderSpecialty7,FLAdditionalSpecialty8,FLStateReportingProviderType8,FLStateReportingProviderSpecialty8,FLAdditionalSpecialty9,FLStateReportingProviderType9,FLStateReportingProviderSpecialty9,LocationAcceptsNewPatients,FLMinimumPatientAge,FLMaximumPatientAge,FLEHRUsed,FLHandicapAccessible,FLWheelchairAccessibleExamRoom,FLTerminationDate,FLTerminationReason,LocationAddress1,LocationAddress2,LocationCity,LocationState,LocationZip,PrimaryLocation,FLMailingAddress1,FLMailingAddress2,FLMailingCity,FLMailingState,FLMailingZip,LocationPhone,LocationFax,FLWebsiteURL,FLESIID1,FLESIIDType1,FLESIIDDesc1,FLESIIDEffectiveDate1,FLESIIDTerminationDate1,FLESIID2,FLESIIDType2,FLESIIDDesc2,FLESIIDEffectiveDate2,FLESIIDTerminationDate2,FLESIID3,FLESIIDType3,FLESIIDDesc3,FLESIIDEffectiveDate3,FLESIIDTerminationDate3,FLESIID4,FLESIIDType4,FLESIIDDesc4,FLESIIDEffectiveDate4,FLESIIDTerminationDate4,FLESIID5,FLESIIDType5,FLESIIDDesc5,FLESIIDEffectiveDate5,FLESIIDTerminationDate5,FLESIID6,FLESIIDType6,FLESIIDDesc6,FLESIIDEffectiveDate6,FLESIIDTerminationDate6,FLESIID7,FLESIIDType7,FLESIIDDesc7,FLESIIDEffectiveDate7,FLESIIDTerminationDate7,FLESIID8,FLESIIDType8,FLESIIDDesc8,FLESIIDEffectiveDate8,FLESIIDTerminationDate8,FLESIID9,FLESIIDType9,FLESIIDDesc9,FLESIIDEffectiveDate9,FLESIIDTerminationDate9,FLESIID10,FLESIIDType10,FLESIIDDesc10,FLESIIDEffectiveDate10,FLESIIDTerminationDate10,FLCCNetworkName,FLCCSubnetworkName,FLCCAffiliationID,FLCCContractID,FLCCReimbursementRate,FLCCAssignmentEffectiveDate,FLCCAssignmentTerminationDate,FirstName,MiddleName,LastName,Suffix,ProviderNPI,Gender,DateofBirth,SSN,ProviderLanguage1,ProviderLanguage2,ProviderLanguage3,ProviderLanguage4,ProviderPhoneNumber,ProviderFaxNumber,ProviderEmail,ProviderCredentialCode,PCP,ProviderPrimarySpecialtyCode,ProviderAdditionalSpecialty1,ProviderAdditionalSpecialty2,ProviderAdditionalSpecialty3,ProviderEngagementPriority,ApplicationCompleteDate,CredentialingApprovedDate,ProviderMedicaidLicenseID1,ProviderMedicaidLicenseState1,ProviderMedicaidLicenseEffectiveDate1,ProviderMedicaidLicenseTerminationDate1,ProviderStateLicenseID1,ProviderStateLicenseState1,ProviderStateLicenseType1,ProviderStateLicenseEffectiveDate1,ProviderStateLicenseTerminationDate1,ProviderBoardCerficationID1,ProviderBoardCertificationType1,ProviderBoardCertificationEffectiveDate1,ProviderBoardCertificationTerminationDate1,PLCategory,PLPrimarySpecialty,PLStateReportingProviderTypePrimary,PLStateReportingProviderSpecialtyPrimary,PLAdditionalSpecialty1,PLStateReportingProviderType1,PLStateReportingProviderSpecialty1,PLAdditionalSpecialty2,PLStateReportingProviderType2,PLStateReportingProviderSpecialty2,PLAdditionalSpecialty3,PLStateReportingProviderType3,PLStateReportingProviderSpecialty3,PLAdditionalSpecialty4,PLStateReportingProviderType4,PLStateReportingProviderSpecialty4,PLAdditionalSpecialty5,PLStateReportingProviderType5,PLStateReportingProviderSpecialty5,PLAdditionalSpecialty6,PLStateReportingProviderType6,PLStateReportingProviderSpecialty6,PLAdditionalSpecialty7,PLStateReportingProviderType7,PLStateReportingProviderSpecialty7,PLAdditionalSpecialty8,PLStateReportingProviderType8,PLStateReportingProviderSpecialty8,PLAdditionalSpecialty9,PLStateReportingProviderType9,PLStateReportingProviderSpecialty9,ProviderIsPCPLocation,PLAcceptsNewPatients,PLMinimumPatientAge,PLMaximumPatientAge,PLHoursOpenMon,PLHoursCloseMon,PLHoursOpenTues,PLHoursCloseTues,PLHoursOpenWed,PLHoursCloseWed,PLHoursOpenThurs,PLHoursCloseThurs,PLHoursOpenFri,PLHoursCloseFri,PLHoursOpenSat,PLHoursCloseSat,PLHoursOpenSun,PLHoursCloseSun,PLShowInDirectory,PLTerminationDate,PLTerminationReason,PLPhoneNumber,PLFaxNumber,PLAddress1,PLAddress2,PLCity,PLState,PLZip,ProviderPrimaryLocation,PLMailingAddress1,PLMailingAddress2,PLMailingCity,PLMailingState,PLMailingZip,PLESIID1,PLESIIDType1,PLESIIDDesc1,PLESIIDEffectiveDate1,PLESIIDTerminationDate1,PLESIID2,PLESIIDType2,PLESIIDDesc2,PLESIIDEffectiveDate2,PLESIIDTerminationDate2,PLESIID3,PLESIIDType3,PLESIIDDesc3,PLESIIDEffectiveDate3,PLESIIDTerminationDate3,PLESIID4,PLESIIDType4,PLESIIDDesc4,PLESIIDEffectiveDate4,PLESIIDTerminationDate4,PLESIID5,PLESIIDType5,PLESIIDDesc5,PLESIIDEffectiveDate5,PLESIIDTerminationDate5,PLESIID6,PLESIIDType6,PLESIIDDesc6,PLESIIDEffectiveDate6,PLESIIDTerminationDate6,PLESIID7,PLESIIDType7,PLESIIDDesc7,PLESIIDEffectiveDate7,PLESIIDTerminationDate7,PLESIID8,PLESIIDType8,PLESIIDDesc8,PLESIIDEffectiveDate8,PLESIIDTerminationDate8,PLESIID9,PLESIIDType9,PLESIIDDesc9,PLESIIDEffectiveDate9,PLESIIDTerminationDate9,PLESIID10,PLESIIDType10,PLESIIDDesc10,PLESIIDEffectiveDate10,PLESIIDTerminationDate10,PhysHospRelNPI1,PhysHospRelEffectiveDate1,PhysHospRelTerminationDate1,PhysHospRelType1,PhysHospRelNPI2,PhysHospRelEffectiveDate2,PhysHospRelTerminationDate2,PhysHospRelType2,PhysHospRelNPI3,PhysHospRelEffectiveDate3,PhysHospRelTerminationDate3,PhysHospRelType3,PhysHospRelNPI4,PhysHospRelEffectiveDate4,PhysHospRelTerminationDate4,PhysHospRelType4,PhysHospRelNPI5,PhysHospRelEffectiveDate5,PhysHospRelTerminationDate5,PhysHospRelType5,PLCCNetworkName,PLCCSubnetworkName,PLCCAffiliationID,PLCCContractID,PLCCReimbursementRate,PLCCAssignmentEffectiveDate,PLCCAssignmentTerminationDate
Test 9999901008,9999901008,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901016,9999901016,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID101601,ATPCPP,Description 1,1/1/2019,12/31/2019,ID101602,ATPCPS,Description 2,1/1/2019,12/31/2019,ID101603,HNSAPR,Description 3,1/1/2019,12/31/2019,ID101604,HNPHYS,Description 4,1/1/2019,12/31/2019,ID101605,HNPCPS,Description 5,1/1/2019,12/31/2019,ID101606,MOAFFP,Description 6,1/1/2019,12/31/2019,ID101607,MOPCPL,Description 7,1/1/2019,12/31/2019,ID101608,ANPROV,Description 8,1/1/2019,12/31/2019,ID101609,ANSITE,Description 9,1/1/2019,12/31/2019,ID101610,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901017,9999901017,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID101701,ATPCPP,Description 1,1/1/2019,12/31/2019,ID101702,ATPCPS,Description 2,1/1/2019,12/31/2019,ID101703,HNSAPR,Description 3,1/1/2019,12/31/2019,ID101704,HNPHYS,Description 4,1/1/2019,12/31/2019,ID101705,HNPCPS,Description 5,1/1/2019,12/31/2019,ID101706,MOAFFP,Description 6,1/1/2019,12/31/2019,ID101707,MOPCPL,Description 7,1/1/2019,12/31/2019,ID101708,ANPROV,Description 8,1/1/2019,12/31/2019,ID101709,ANSITE,Description 9,1/1/2019,12/31/2019,ID101710,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901018,9999901018,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID101801,ATPCPP,Description 1,1/1/2019,12/31/2019,ID101802,ATPCPS,Description 2,1/1/2019,12/31/2019,ID101803,HNSAPR,Description 3,1/1/2019,12/31/2019,ID101804,HNPHYS,Description 4,1/1/2019,12/31/2019,ID101805,HNPCPS,Description 5,1/1/2019,12/31/2019,ID101806,MOAFFP,Description 6,1/1/2019,12/31/2019,ID101807,MOPCPL,Description 7,1/1/2019,12/31/2019,ID101808,ANPROV,Description 8,1/1/2019,12/31/2019,ID101809,ANSITE,Description 9,1/1/2019,12/31/2019,ID101810,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901019,9999901019,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID101901,ATPCPP,Description 1,1/1/2019,12/31/2019,ID101902,ATPCPS,Description 2,1/1/2019,12/31/2019,ID101903,HNSAPR,Description 3,1/1/2019,12/31/2019,ID101904,HNPHYS,Description 4,1/1/2019,12/31/2019,ID101905,HNPCPS,Description 5,1/1/2019,12/31/2019,ID101906,MOAFFP,Description 6,1/1/2019,12/31/2019,ID101907,MOPCPL,Description 7,1/1/2019,12/31/2019,ID101908,ANPROV,Description 8,1/1/2019,12/31/2019,ID101909,ANSITE,Description 9,1/1/2019,12/31/2019,ID101910,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901020,9999901020,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102001,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102002,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102003,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102004,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102005,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102006,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102007,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102008,ANPROV,Description 8,1/1/2019,12/31/2019,ID102009,ANSITE,Description 9,1/1/2019,12/31/2019,ID102010,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901021,9999901021,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102101,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102102,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102103,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102104,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102105,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102106,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102107,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102108,ANPROV,Description 8,1/1/2019,12/31/2019,ID102109,ANSITE,Description 9,1/1/2019,12/31/2019,ID102110,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901022,9999901022,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102201,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102202,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102203,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102204,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102205,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102206,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102207,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102208,ANPROV,Description 8,1/1/2019,12/31/2019,ID102209,ANSITE,Description 9,1/1/2019,12/31/2019,ID102210,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901023,9999901023,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102301,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102302,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102303,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102304,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102305,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102306,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102307,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102308,ANPROV,Description 8,1/1/2019,12/31/2019,ID102309,ANSITE,Description 9,1/1/2019,12/31/2019,ID102310,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901024,9999901024,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102401,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102402,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102403,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102404,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102405,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102406,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102407,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102408,ANPROV,Description 8,1/1/2019,12/31/2019,ID102409,ANSITE,Description 9,1/1/2019,12/31/2019,ID102410,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901025,9999901025,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102501,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102502,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102503,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102504,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102505,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102506,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102507,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102508,ANPROV,Description 8,1/1/2019,12/31/2019,ID102509,ANSITE,Description 9,1/1/2019,12/31/2019,ID102510,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901026,9999901026,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102601,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102602,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102603,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102604,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102605,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102606,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102607,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102608,ANPROV,Description 8,1/1/2019,12/31/2019,ID102609,ANSITE,Description 9,1/1/2019,12/31/2019,ID102610,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901027,9999901027,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102701,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102702,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102703,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102704,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102705,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102706,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102707,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102708,ANPROV,Description 8,1/1/2019,12/31/2019,ID102709,ANSITE,Description 9,1/1/2019,12/31/2019,ID102710,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901028,9999901028,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102801,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102802,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102803,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102804,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102805,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102806,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102807,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102808,ANPROV,Description 8,1/1/2019,12/31/2019,ID102809,ANSITE,Description 9,1/1/2019,12/31/2019,ID102810,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test 9999901029,9999901029,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TRILLIUM WAY,STE 200,CORBIN,KY,40701,,138 EASTBROOKE CT,STE 130,MT WASHINGTON,KY,40047,,,,ID102901,ATPCPP,Description 1,1/1/2019,12/31/2019,ID102902,ATPCPS,Description 2,1/1/2019,12/31/2019,ID102903,HNSAPR,Description 3,1/1/2019,12/31/2019,ID102904,HNPHYS,Description 4,1/1/2019,12/31/2019,ID102905,HNPCPS,Description 5,1/1/2019,12/31/2019,ID102906,MOAFFP,Description 6,1/1/2019,12/31/2019,ID102907,MOPCPL,Description 7,1/1/2019,12/31/2019,ID102908,ANPROV,Description 8,1/1/2019,12/31/2019,ID102909,ANSITE,Description 9,1/1/2019,12/31/2019,ID102910,MOPCPN,Description 10,1/1/2019,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
