FacilityName|FacilityNPI|FacilityType|FacilityMedicaidLicenseID1|FacilityMedicaidLicenseState1|FacilityMedicaidLicenseEffectiveDate1|FacilityMedicaidLicenseTerminationDate1|FacilityStateLicenseID1|FacilityStateLicenseState1|FacilityStateLicenseType1|FacilityStateLicenseEffectiveDate1|FacilityStateLicenseTerminationDate1|FacilityBoardCerficationID1|FacilityBoardCertificationType1|FacilityBoardCertificationEffectiveDate1|FacilityBoardCertificationTerminationDate1|FacilityMemberAssignment|BusinessName|BillingTIN|BillingAddress1|BillingAddress2|BillingCity|BillingState|BillingZip|BillingMailingAddress1|BillingMailingAddress2|BillingMailingCity|BillingMailingState|BillingMailingZip|BillingPhoneNumber|BillingFaxNumber|LocationName|FLCategory|LocationType|FacilitySubpartNPI|FLHoursOpenMon|FLHoursCloseMon|FLHoursOpenTues|FLHoursCloseTues|FLHoursOpenWed|FLHoursCloseWed|FLHoursOpenThurs|FLHoursCloseThurs|FLHoursOpenFri|FLHoursCloseFri|FLHoursOpenSat|FLHoursCloseSat|FLHoursOpenSun|FLHoursCloseSun|FLShowInDirectory|FLLanguage1|FLLanguage2|FLLanguage3|FLLanguage4|FLPrimarySpecialty|FLStateReportingProviderTypePrimary|FLStateReportingProviderSpecialtyPrimary|FLAdditionalSpecialty1|FLStateReportingProviderType1|FLStateReportingProviderSpecialty1|FLAdditionalSpecialty2|FLStateReportingProviderType2|FLStateReportingProviderSpecialty2|FLAdditionalSpecialty3|FLStateReportingProviderType3|FLStateReportingProviderSpecialty3|FLAdditionalSpecialty4|FLStateReportingProviderType4|FLStateReportingProviderSpecialty4|FLAdditionalSpecialty5|FLStateReportingProviderType5|FLStateReportingProviderSpecialty5|FLAdditionalSpecialty6|FLStateReportingProviderType6|FLStateReportingProviderSpecialty6|FLAdditionalSpecialty7|FLStateReportingProviderType7|FLStateReportingProviderSpecialty7|FLAdditionalSpecialty8|FLStateReportingProviderType8|FLStateReportingProviderSpecialty8|FLAdditionalSpecialty9|FLStateReportingProviderType9|FLStateReportingProviderSpecialty9|LocationAcceptsNewPatients|FLMinimumPatientAge|FLMaximumPatientAge|FLEHRUsed|FLHandicapAccessible|FLWheelchairAccessibleExamRoom|FLTerminationDate|FLTerminationReason|LocationAddress1|LocationAddress2|LocationCity|LocationState|LocationZip|PrimaryLocation|FLMailingAddress1|FLMailingAddress2|FLMailingCity|FLMailingState|FLMailingZip|LocationPhone|LocationFax|FLWebsiteURL|FLCCNetworkName|FLCCSubnetworkName|FLCCAffiliationID|FLCCContractID|FLCCReimbursementRate|FLCCAssignmentEffectiveDate|FLCCAssignmentTerminationDate|FirstName|MiddleName|LastName|Suffix|ProviderNPI|Gender|DateofBirth|SSN|ProviderLanguage1|ProviderLanguage2|ProviderLanguage3|ProviderLanguage4|ProviderPhoneNumber|ProviderFaxNumber|ProviderEmail|ProviderCredentialCode|PCP|ProviderPrimarySpecialtyCode|ProviderAdditionalSpecialty1|ProviderAdditionalSpecialty2|ProviderAdditionalSpecialty3|ProviderEngagementPriority|ApplicationCompleteDate|CredentialingApprovedDate|ProviderMedicaidLicenseID1|ProviderMedicaidLicenseState1|ProviderMedicaidLicenseEffectiveDate1|ProviderMedicaidLicenseTerminationDate1|ProviderStateLicenseID1|ProviderStateLicenseState1|ProviderStateLicenseType1|ProviderStateLicenseEffectiveDate1|ProviderStateLicenseTerminationDate1|ProviderBoardCerficationID1|ProviderBoardCertificationType1|ProviderBoardCertificationEffectiveDate1|ProviderBoardCertificationTerminationDate1|PLCategory|PLPrimarySpecialty|PLStateReportingProviderTypePrimary|PLStateReportingProviderSpecialtyPrimary|PLAdditionalSpecialty1|PLStateReportingProviderType1|PLStateReportingProviderSpecialty1|PLAdditionalSpecialty2|PLStateReportingProviderType2|PLStateReportingProviderSpecialty2|PLAdditionalSpecialty3|PLStateReportingProviderType3|PLStateReportingProviderSpecialty3|PLAdditionalSpecialty4|PLStateReportingProviderType4|PLStateReportingProviderSpecialty4|PLAdditionalSpecialty5|PLStateReportingProviderType5|PLStateReportingProviderSpecialty5|PLAdditionalSpecialty6|PLStateReportingProviderType6|PLStateReportingProviderSpecialty6|PLAdditionalSpecialty7|PLStateReportingProviderType7|PLStateReportingProviderSpecialty7|PLAdditionalSpecialty8|PLStateReportingProviderType8|PLStateReportingProviderSpecialty8|PLAdditionalSpecialty9|PLStateReportingProviderType9|PLStateReportingProviderSpecialty9|ProviderIsPCPLocation|PLAcceptsNewPatients|PLMinimumPatientAge|PLMaximumPatientAge|PLHoursOpenMon|PLHoursCloseMon|PLHoursOpenTues|PLHoursCloseTues|PLHoursOpenWed|PLHoursCloseWed|PLHoursOpenThurs|PLHoursCloseThurs|PLHoursOpenFri|PLHoursCloseFri|PLHoursOpenSat|PLHoursCloseSat|PLHoursOpenSun|PLHoursCloseSun|PLShowInDirectory|PLTerminationDate|PLTerminationReason|PLPhoneNumber|PLFaxNumber|PLAddress1|PLAddress2|PLCity|PLState|PLZip|ProviderPrimaryLocation|PLMailingAddress1|PLMailingAddress2|PLMailingCity|PLMailingState|PLMailingZip|PhysHospRelNPI1|PhysHospRelEffectiveDate1|PhysHospRelTerminationDate1|PhysHospRelType1|PhysHospRelNPI2|PhysHospRelEffectiveDate2|PhysHospRelTerminationDate2|PhysHospRelType2|PhysHospRelNPI3|PhysHospRelEffectiveDate3|PhysHospRelTerminationDate3|PhysHospRelType3|PhysHospRelNPI4|PhysHospRelEffectiveDate4|PhysHospRelTerminationDate4|PhysHospRelType4|PhysHospRelNPI5|PhysHospRelEffectiveDate5|PhysHospRelTerminationDate5|PhysHospRelType5|PLCCNetworkName|PLCCSubnetworkName|PLCCAffiliationID|PLCCContractID|PLCCReimbursementRate|PLCCAssignmentEffectiveDate|PLCCAssignmentTerminationDate
Test 9999900173|9999900173|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||    |STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900174|9999900174|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||			|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900175|9999900175|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200||KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900176|9999900176|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|   |KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900177|9999900177|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|			|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900178|9999900178|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN||40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900179|9999900179|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|   |40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900180|9999900180|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|			|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900181|9999900181|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KK|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900182|9999900182|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900183|9999900183|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|   ||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900184|9999900184|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|			||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900185|9999900185|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|4070||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900186|9999900186|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900187|9999900187|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|407018||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900188|9999900188|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701872||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900189|9999900189|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900190|9999900190|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|4070187270||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900191|9999900191|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|123456789||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900192|9999900192|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|1234567890||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900193|9999900193|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|12345678901||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900194|9999900194|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|13245%7890||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900195|9999900195|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|1234567890||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900195|9999900195|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|1234567890||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900196|9999900196|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|1234567891; 1234567892||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900197|9999900197|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|1234567891||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900197|9999900197|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|1234567892||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900198|9999900198|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|1234567891||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900199|9999900199|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||123456789|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900200|9999900200|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||1234567890|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900201|9999900201|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||12345678901|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900202|9999900202|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||12345^7890|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900203|9999900203|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||1234567890|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900203|9999900203|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||1234567890|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900204|9999900204|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||1234567891; 1234567892|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900205|9999900205|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||1234567891|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900205|9999900205|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||1234567892|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900206|9999900206|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047||1234567891|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900207|9999900207|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||B||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900208|9999900208|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900209|9999900209|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||   ||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900210|9999900210|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||			||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900211|9999900211|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||A||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900212|9999900212|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||M||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900212|9999900212|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||F||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900213|9999900213|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||G||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900214|9999900214|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900215|9999900215|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||D||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900216|9999900216|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||H||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900216|9999900216|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||S||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900217|9999900217|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||F||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900217|9999900217|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||F||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|407018727||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900218|9999900218|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||G||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900218|9999900218|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||H||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|407018727||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900219|9999900219|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701|Y|138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900220|9999900220|Practice||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1 TRILLIUM WAY|STE 200|CORBIN|KY|40701||138 EASTBROOKE CT|STE 130|MT WASHINGTON|KY|40047|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
